Score,fasta_header,Organism Id,Organism Name,Genus species,Name,Track,Protein Id,Transcript Id,Location,Scaffold,Start,End,Strand,Annotations,User Annotations
0.066072,jgi|Armost1|1021983|gm1.11724_g,Armost1,Armillaria solidipes 28-4 v1.0,Armillaria solidipes,gm1.11724_g,Genemark1,1021983,1022306,"scaffold_29:482,587-484,412 (+)",scaffold_29,482587,484412,(+),TCDB:1.C.39.4.1 IPRF:ipr001862 PFD:pf01823,
0.066044,jgi|Hymrad1|1132088|gm1.7350_g,Hymrad1,Hymenopellis radicata IJFM A160 v1.0,Hymenopellis radicata,gm1.7350_g,Genemark1,1132088,1132712,"scaffold_58:66,230-68,057 (+)",scaffold_58,66230,68057,(+),TCDB:1.C.39.4.1 IPRF:ipr001862 PFD:pf01823,
0.101983,jgi|Leugon1|398431|CE398430_706,Leugon1,Leucoagaricus gongylophorus AB2 v1.0,Leucoagaricus gongylophorus,CE398430_706,,398431,398560,"scaffold_20:100,958-101,833 (-)",scaffold_20,100958,101833,(-),TCDB:1.C.39.8.1 IPRF:ipr000585,
0.101983,jgi|Leugon1|894189|CE894188_789,Leugon1,Leucoagaricus gongylophorus AB2 v1.0,Leucoagaricus gongylophorus,CE894188_789,,894189,894318,"scaffold_668:10,714-11,600 (-)",scaffold_668,10714,11600,(-),TCDB:1.C.39.8.1 IPRF:ipr000585 IPRF:ipr018487,
0.101869,jgi|Cersp5352_1|2318730|estExt_fgenesh1_pm.C_40001,Cersp5352_1,Ceratobasidium sp 535-2 v1.0,Ceratobasidium sp,estExt_fgenesh1_pm.C_40001,estExt_fgenesh1_pm,2318730,2319318,"scaffold_4:1,275-2,017 (+)",scaffold_4,1275,2017,(+),TCDB:1.C.39.8.1 IPRF:ipr000585 IPRF:ipr018487,
0.101869,jgi|Cersp5352_1|1916115|estExt_Genewise1Plus.C_3450059,Cersp5352_1,Ceratobasidium sp 535-2 v1.0,Ceratobasidium sp,estExt_Genewise1Plus.C_3450059,estExt_Genewise1Plus,1916115,1916703,"scaffold_345:125,568-126,417 (-)",scaffold_345,125568,126417,(-),TCDB:1.C.39.8.1 IPRF:ipr000585 IPRF:ipr018487,
0.101869,jgi|Cersp5352_1|1916116|estExt_Genewise1Plus.C_3450060,Cersp5352_1,Ceratobasidium sp 535-2 v1.0,Ceratobasidium sp,estExt_Genewise1Plus.C_3450060,estExt_Genewise1Plus,1916116,1916704,"scaffold_345:128,840-129,582 (+)",scaffold_345,128840,129582,(+),TCDB:1.C.39.8.1 IPRF:ipr000585 IPRF:ipr018487,
0.085083,jgi|Cersp395_1|925263|CE925262_25475,Cersp395_1,Ceratobasidium sp. 395 v1.0,Ceratobasidium sp.,CE925262_25475,,925263,925701,"scaffold_6:2,029,206-2,030,708 (-)",scaffold_6,2029206,2030708,(-),TCDB:1.C.39.8.1 MERCO:M10.031 IPRF:ipr000585 IPRF:ipr018487 PFD:pf00045,
0.068132,jgi|Thacu1|358261|CE358260_366,Thacu1,Thanatephorus cucumeris MPI-SDFR-AT-0096 v1.0,Thanatephorus cucumeris,CE358260_366,,358261,358261,"scaffold_5:322,158-323,126 (+)",scaffold_5,322158,323126,(+),TCDB:1.C.39.8.1 MERCO:M10.031 MERCO:M10.UNA IPRF:ipr000585 IPRF:ipr018487,
0.095946,jgi|Rhisol1|2412|transcript:EUC55865,Rhisol1,Rhizoctonia solani AG-3 Rhs1AP,Rhizoctonia solani,transcript:EUC55865,ExternalModels,2412,2412,"scaffold_1:10,589,712-10,590,383 (-)",scaffold_1,10589712,10590383,(-),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.095946,jgi|Rhisol1|2969|transcript:EUC56422,Rhisol1,Rhizoctonia solani AG-3 Rhs1AP,Rhizoctonia solani,transcript:EUC56422,ExternalModels,2969,2969,"scaffold_1:13,172,216-13,172,890 (-)",scaffold_1,13172216,13172890,(-),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.095946,jgi|Rhisol1|3007|transcript:EUC56460,Rhisol1,Rhizoctonia solani AG-3 Rhs1AP,Rhizoctonia solani,transcript:EUC56460,ExternalModels,3007,3007,"scaffold_1:13,302,723-13,303,394 (+)",scaffold_1,13302723,13303394,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487 PFD:pf00045,
0.082486,jgi|Cersp395_1|1465123|fgenesh1_kg.10_#_868_#_TRINITY_DN7794_c0_g1_i1,Cersp395_1,Ceratobasidium sp. 395 v1.0,Ceratobasidium sp.,fgenesh1_kg.10_#_868_#_TRINITY_DN7794_c0_g1_i1,fgenesh1_kg,1465123,1465561,"scaffold_10:681,653-682,659 (+)",scaffold_10,681653,682659,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082486,jgi|Cersp395_1|1489310|fgenesh1_kg.29_#_415_#_TRINITY_DN8157_c0_g1_i1,Cersp395_1,Ceratobasidium sp. 395 v1.0,Ceratobasidium sp.,fgenesh1_kg.29_#_415_#_TRINITY_DN8157_c0_g1_i1,fgenesh1_kg,1489310,1489748,"scaffold_29:257,314-258,649 (+)",scaffold_29,257314,258649,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082423,jgi|PleosDSM11191_1|595598|CE595597_181,PleosDSM11191_1,Pleurotus ostreatus DSM 11191 v1.0,Pleurotus ostreatus,CE595597_181,,595598,596220,"scaffold_44:124,819-126,061 (+)",scaffold_44,124819,126061,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082423,jgi|Thacu1|631390|fgenesh1_pg.14_#_25,Thacu1,Thanatephorus cucumeris MPI-SDFR-AT-0096 v1.0,Thanatephorus cucumeris,fgenesh1_pg.14_#_25,fgenesh1_pg,631390,631548,"scaffold_14:83,324-83,998 (-)",scaffold_14,83324,83998,(-),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082423,jgi|Thacu1|722496|gm1.10415_g,Thacu1,Thanatephorus cucumeris MPI-SDFR-AT-0096 v1.0,Thanatephorus cucumeris,gm1.10415_g,Genemark1,722496,722654,"scaffold_20:282,958-283,632 (+)",scaffold_20,282958,283632,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082404,jgi|AgarPMI687_1|1493259|fgenesh1_kg.167_#_54_#_TRINITY_DN7281_c0_g2_i4,AgarPMI687_1,Stephanosporaceae sp. PMI 697 v1.0,Stephanosporaceae sp.,fgenesh1_kg.167_#_54_#_TRINITY_DN7281_c0_g2_i4,fgenesh1_kg,1493259,1493943,"scaffold_167:104,033-105,267 (-)",scaffold_167,104033,105267,(-),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082388,jgi|Cersp379_1|294920|CE294919_60,Cersp379_1,Ceratobasidium sp. 379 v1.0,Ceratobasidium sp.,CE294919_60,,294920,294920,"scaffold_30:188,031-188,902 (+)",scaffold_30,188031,188902,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082388,jgi|Cersp379_1|682773|estExt_Genewise1Plus.C_50082,Cersp379_1,Ceratobasidium sp. 379 v1.0,Ceratobasidium sp.,estExt_Genewise1Plus.C_50082,estExt_Genewise1Plus,682773,683163,"scaffold_5:356,854-357,522 (+)",scaffold_5,356854,357522,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487 PFD:pf00045,
0.082388,jgi|Cersp379_1|690012|estExt_Genewise1Plus.C_340140,Cersp379_1,Ceratobasidium sp. 379 v1.0,Ceratobasidium sp.,estExt_Genewise1Plus.C_340140,estExt_Genewise1Plus,690012,690402,"scaffold_34:435,789-436,466 (-)",scaffold_34,435789,436466,(-),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082388,jgi|Cersp379_1|721049|fgenesh1_pg.34_#_114,Cersp379_1,Ceratobasidium sp. 379 v1.0,Ceratobasidium sp.,fgenesh1_pg.34_#_114,fgenesh1_pg,721049,721439,"scaffold_34:426,142-426,829 (+)",scaffold_34,426142,426829,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487 PFD:pf00045,
0.082388,jgi|Cersp379_1|763192|fgenesh1_kg.43_#_281_#_TRINITY_DN11032_c0_g1_i1,Cersp379_1,Ceratobasidium sp. 379 v1.0,Ceratobasidium sp.,fgenesh1_kg.43_#_281_#_TRINITY_DN11032_c0_g1_i1,fgenesh1_kg,763192,763582,"scaffold_43:313,100-314,030 (+)",scaffold_43,313100,314030,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487 PFD:pf00045,
0.082388,jgi|Cersp379_1|836554|gm1.10178_g,Cersp379_1,Ceratobasidium sp. 379 v1.0,Ceratobasidium sp.,gm1.10178_g,Genemark1,836554,836944,"scaffold_30:191,388-192,074 (+)",scaffold_30,191388,192074,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082388,jgi|Cersp379_1|901102|MIX29302_2_23,Cersp379_1,Ceratobasidium sp. 379 v1.0,Ceratobasidium sp.,MIX29302_2_23,,901102,901492,"scaffold_30:184,023-184,703 (+)",scaffold_30,184023,184703,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487 PFD:pf00045,
0.082388,jgi|Cersp379_1|903659|MIX31859_1_22,Cersp379_1,Ceratobasidium sp. 379 v1.0,Ceratobasidium sp.,MIX31859_1_22,,903659,904049,"scaffold_34:513,520-514,197 (+)",scaffold_34,513520,514197,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082388,jgi|Cersp379_1|909627|MIX37827_1_22,Cersp379_1,Ceratobasidium sp. 379 v1.0,Ceratobasidium sp.,MIX37827_1_22,,909627,910017,"scaffold_43:62,239-62,916 (+)",scaffold_43,62239,62916,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082388,jgi|Cersp394_1|2824|CE2823_361,Cersp394_1,Ceratobasidium sp. 394 v1.0,Ceratobasidium sp.,CE2823_361,,2824,3198,"scaffold_1:312,444-313,354 (+)",scaffold_1,312444,313354,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487 PFD:pf00045,
0.082388,jgi|Cersp394_1|1223572|estExt_Genewise1Plus.C_3_t30291,Cersp394_1,Ceratobasidium sp. 394 v1.0,Ceratobasidium sp.,estExt_Genewise1Plus.C_3_t30291,estExt_Genewise1Plus,1223572,1223946,"scaffold_3:2,562,712-2,563,834 (-)",scaffold_3,2562712,2563834,(-),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082388,jgi|Cersp394_1|1230563|estExt_Genewise1Plus.C_17_t10267,Cersp394_1,Ceratobasidium sp. 394 v1.0,Ceratobasidium sp.,estExt_Genewise1Plus.C_17_t10267,estExt_Genewise1Plus,1230563,1230937,"scaffold_17:600,194-601,316 (+)",scaffold_17,600194,601316,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082388,jgi|Cersp394_1|1334309|fgenesh1_kg.59_#_133_#_TRINITY_DN1509_c0_g1_i1,Cersp394_1,Ceratobasidium sp. 394 v1.0,Ceratobasidium sp.,fgenesh1_kg.59_#_133_#_TRINITY_DN1509_c0_g1_i1,fgenesh1_kg,1334309,1334683,"scaffold_59:146,836-147,790 (-)",scaffold_59,146836,147790,(-),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082388,jgi|Cersp394_1|1334334|fgenesh1_kg.59_#_158_#_TRINITY_DN1509_c0_g2_i1,Cersp394_1,Ceratobasidium sp. 394 v1.0,Ceratobasidium sp.,fgenesh1_kg.59_#_158_#_TRINITY_DN1509_c0_g2_i1,fgenesh1_kg,1334334,1334708,"scaffold_59:161,733-162,556 (-)",scaffold_59,161733,162556,(-),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082388,jgi|Cersp394_1|1418454|estExt_Genemark1.C_170197,Cersp394_1,Ceratobasidium sp. 394 v1.0,Ceratobasidium sp.,estExt_Genemark1.C_170197,estExt_Genemark1,1418454,1418828,"scaffold_17:603,714-604,582 (+)",scaffold_17,603714,604582,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082388,jgi|Cersp394_1|1500321|MIX56275_1_22,Cersp394_1,Ceratobasidium sp. 394 v1.0,Ceratobasidium sp.,MIX56275_1_22,,1500321,1500695,"scaffold_59:139,013-139,700 (+)",scaffold_59,139013,139700,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487 PFD:pf00045,
0.082388,jgi|Cersp394_1|642933|CE642932_114,Cersp394_1,Ceratobasidium sp. 394 v1.0,Ceratobasidium sp.,CE642932_114,,642933,643307,"scaffold_3:2,559,447-2,560,415 (-)",scaffold_3,2559447,2560415,(-),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082388,jgi|Cersp394_1|806670|CE806669_89,Cersp394_1,Ceratobasidium sp. 394 v1.0,Ceratobasidium sp.,CE806669_89,,806670,807044,"scaffold_5:1,522,087-1,523,185 (-)",scaffold_5,1522087,1523185,(-),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487 PFD:pf00045,
0.082351,jgi|Cersp5352_1|1884108|estExt_Genewise1Plus.C_320082,Cersp5352_1,Ceratobasidium sp 535-2 v1.0,Ceratobasidium sp,estExt_Genewise1Plus.C_320082,estExt_Genewise1Plus,1884108,1884696,"scaffold_32:295,764-296,568 (+)",scaffold_32,295764,296568,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082351,jgi|Cersp5352_1|1944739|gm4.12098_g,Cersp5352_1,Ceratobasidium sp 535-2 v1.0,Ceratobasidium sp,gm4.12098_g,Genemark4,1944739,1945327,"scaffold_108:70,296-70,976 (-)",scaffold_108,70296,70976,(-),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082351,jgi|Cersp5352_1|2017876|fgenesh1_kg.100_#_306_#_TRINITY_DN19912_c0_g1_i2,Cersp5352_1,Ceratobasidium sp 535-2 v1.0,Ceratobasidium sp,fgenesh1_kg.100_#_306_#_TRINITY_DN19912_c0_g1_i2,fgenesh1_kg,2017876,2018464,"scaffold_100:245,843-246,844 (-)",scaffold_100,245843,246844,(-),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082351,jgi|Cersp423_1|484809|CE484808_219,Cersp423_1,Ceratobasidium sp. 423 v1.0,Ceratobasidium sp.,CE484808_219,,484809,485301,"scaffold_241:26,163-27,224 (-)",scaffold_241,26163,27224,(-),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082351,jgi|Cersp423_1|849762|CE849761_2716,Cersp423_1,Ceratobasidium sp. 423 v1.0,Ceratobasidium sp.,CE849761_2716,,849762,850254,"scaffold_45:62,341-63,461 (+)",scaffold_45,62341,63461,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487 PFD:pf00045,
0.082351,jgi|Cersp423_1|1956315|gm1.24885_g,Cersp423_1,Ceratobasidium sp. 423 v1.0,Ceratobasidium sp.,gm1.24885_g,Genemark1,1956315,1956807,"scaffold_218:10,954-11,875 (+)",scaffold_218,10954,11875,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487,
0.082294,jgi|Rhiso1|8940|g8940.t1,Rhiso1,Rhizoctonia solani AG-1 IB,Rhizoctonia solani,g8940.t1,ExternalModels,8940,9104,"scaffold_00161:52,340-53,309 (-)",scaffold_00161,52340,53309,(-),GO:0003824 GO:0046872 TCDB:1.C.39.8.2 IPRF:ipr000585,
0.082285,jgi|Mycgal1|1751451|fgenesh1_pg.9_#_6,Mycgal1,Mycena galopus ATCC-62051 v1.0,Mycena galopus,fgenesh1_pg.9_#_6,fgenesh1_pg,1751451,1752033,"scaffold_9:20,550-20,900 (+)",scaffold_9,20550,20900,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487 PFD:pf00045,
0.082265,jgi|Ganbon1|503331|estExt_Genewise1Plus.C_1220012,Ganbon1,Ganoderma boninense G3 v1.0,Ganoderma boninense,estExt_Genewise1Plus.C_1220012,estExt_Genewise1Plus,503331,504669,"scaffold_122:42,802-43,939 (+)",scaffold_122,42802,43939,(+),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487 PFD:pf00045,
0.082265,jgi|Ganbon1|506807|estExt_Genewise1Plus.C_2970005,Ganbon1,Ganoderma boninense G3 v1.0,Ganoderma boninense,estExt_Genewise1Plus.C_2970005,estExt_Genewise1Plus,506807,508145,"scaffold_297:27,486-28,311 (-)",scaffold_297,27486,28311,(-),TCDB:1.C.39.8.2 IPRF:ipr000585 IPRF:ipr018487 PFD:pf00045,
0.068765,jgi|Laesu1|816417|estExt_Genemark1.C_760033,Laesu1,Laetiporus sulphureus var. sulphureus v1.0,Laetiporus sulphureus,estExt_Genemark1.C_760033,estExt_Genemark1,816417,816518,"scaffold_76:108,337-109,797 (+)",scaffold_76,108337,109797,(+),GO:0003824 GO:0046872 TCDB:1.C.39.8.2 IPRF:ipr000585 PFD:pf00045,
0.068749,jgi|Pleery1|1434692|fgenesh1_pg.121_#_27,Pleery1,Pleurotus eryngii ATCC 90797 v1.0,Pleurotus eryngii,fgenesh1_pg.121_#_27,fgenesh1_pg,1434692,1434874,"scaffold_121:98,726-99,476 (-)",scaffold_121,98726,99476,(-),GO:0003824 GO:0046872 TCDB:1.C.39.8.2 IPRF:ipr000585 PFD:pf00045,
0.068741,jgi|Marfi1|876344|e_gw1.76.3.1,Marfi1,Marasmius fiardii PR-910 v1.0,Marasmius fiardii,e_gw1.76.3.1,Genewise1Plus,876344,876530,"scaffold_76:59,910-60,429 (-)",scaffold_76,59910,60429,(-),GO:0003824 GO:0046872 TCDB:1.C.39.8.2 IPRF:ipr000585 PFD:pf00045,
0.068736,jgi|Hypsu1|107323|gw1.67.18.1,Hypsu1,Hypholoma sublateritium v1.0,Hypholoma sublateritium,gw1.67.18.1,Genewise1,107323,107552,"scaffold_67:130,608-131,316 (-)",scaffold_67,130608,131316,(-),GO:0003824 GO:0046872 TCDB:1.C.39.8.2 IPRF:ipr000585 PFD:pf00045,
0.068736,jgi|CerAGI|585062|MIX17674_10_88,CerAGI,Ceratobasidium sp. anastomosis group I; DN8442 v1.0,Ceratobasidium sp.,MIX17674_10_88,,585062,585190,"scaffold_35:125,835-126,509 (-)",scaffold_35,125835,126509,(-),GO:0003824 GO:0046872 TCDB:1.C.39.8.2 IPRF:ipr000585 PFD:pf00045,
0.068736,jgi|CerAGI|495489|estExt_Genewise1Plus.C_350067,CerAGI,Ceratobasidium sp. anastomosis group I; DN8442 v1.0,Ceratobasidium sp.,estExt_Genewise1Plus.C_350067,estExt_Genewise1Plus,495489,495617,"scaffold_35:107,150-108,319 (+)",scaffold_35,107150,108319,(+),GO:0003824 GO:0046872 TCDB:1.C.39.8.2 IPRF:ipr000585 PFD:pf00045,
0.068736,jgi|CerAGI|495515|estExt_Genewise1Plus.C_350101,CerAGI,Ceratobasidium sp. anastomosis group I; DN8442 v1.0,Ceratobasidium sp.,estExt_Genewise1Plus.C_350101,estExt_Genewise1Plus,495515,495643,"scaffold_35:250,226-250,900 (+)",scaffold_35,250226,250900,(+),GO:0003824 GO:0046872 TCDB:1.C.39.8.2 IPRF:ipr000585 PFD:pf00045,
0.068736,jgi|CerAGI|514626|fgenesh1_pg.142_#_21,CerAGI,Ceratobasidium sp. anastomosis group I; DN8442 v1.0,Ceratobasidium sp.,fgenesh1_pg.142_#_21,fgenesh1_pg,514626,514754,"scaffold_142:69,995-70,677 (+)",scaffold_142,69995,70677,(+),GO:0003824 GO:0046872 TCDB:1.C.39.8.2 IPRF:ipr000585,
0.068734,jgi|Polbr1|1407290|fgenesh1_kg.52_#_76_#_Locus11174v1rpkm2.92,Polbr1,Polyporus brumalis CIRM-BRFM 1820 v1.0,Polyporus brumalis,fgenesh1_kg.52_#_76_#_Locus11174v1rpkm2.92,fgenesh1_kg,1407290,1407550,"scaffold_52:154,950-155,935 (-)",scaffold_52,154950,155935,(-),GO:0003824 GO:0046872 TCDB:1.C.39.8.2 IPRF:ipr000585 PFD:pf00045,
0.068685,jgi|PleosPC9_1|133592|estExt_genemark.C_50168,PleosPC9_1,Pleurotus ostreatus PC9 v1.0,Pleurotus ostreatus,estExt_genemark.C_50168,estExt_genemark,133592,133592,"scaffold_5:693,231-694,945 (+)",scaffold_5,693231,694945,(+),GO:0003824 GO:0046872 TCDB:1.C.39.8.2 IPRF:ipr000585 PFD:pf00045,
0.068684,jgi|PleosPC15_2|1113759|estExt_Genemark1.C_080166,PleosPC15_2,Pleurotus ostreatus PC15 v2.0,Pleurotus ostreatus,estExt_Genemark1.C_080166,estExt_Genemark1,1113759,1113759,"scaffold_08:581,865-583,580 (+)",scaffold_08,581865,583580,(+),GO:0003824 GO:0046872 TCDB:1.C.39.8.2 IPRF:ipr000585 PFD:pf00045,
0.06863,jgi|Corgl3|7091174|e_gw1.340.87.1,Corgl3,Phlegmacium glaucopus AT 2004 276 v2.0,Phlegmacium glaucopus,e_gw1.340.87.1,Genewise1Plus,7091174,7091288,"scaffold_340:71,698-72,570 (+)",scaffold_340,71698,72570,(+),GO:0003824 GO:0046872 TCDB:1.C.39.8.2 IPRF:ipr000585 PFD:pf00045,
0.102615,jgi|Butyri1|7495|evm.model.06600,Butyri1,Butyriboletus roseoflavus v1.0,Butyriboletus roseoflavus,evm.model.06600,ExternalModels,7495,7495,"Contig_5:329,385-330,108 (+)",Contig_5,329385,330108,(+),TCDB:1.C.39.9.1,
0.102615,jgi|Butyri1|7498|evm.model.06603,Butyri1,Butyriboletus roseoflavus v1.0,Butyriboletus roseoflavus,evm.model.06603,ExternalModels,7498,7498,"Contig_5:332,773-333,221 (-)",Contig_5,332773,333221,(-),TCDB:1.C.39.9.1,
0.090195,jgi|Xerba1|1487106|gm1.7347_g,Xerba1,Xerocomus badius 84.06 v1.0,Xerocomus badius,gm1.7347_g,Genemark1,1487106,1487230,"scaffold_146:46,067-46,712 (+)",scaffold_146,46067,46712,(+),TCDB:1.C.39.9.1,
0.090195,jgi|Xerba1|801686|CE801685_5716,Xerba1,Xerocomus badius 84.06 v1.0,Xerocomus badius,CE801685_5716,,801686,801810,"scaffold_343:3,362-4,425 (-)",scaffold_343,3362,4425,(-),TCDB:1.C.39.9.1,
0.090105,jgi|Abobi1|559490|gm1.9791_g,Abobi1,Abortiporus biennis CCBS 521 v1.0,Abortiporus biennis,gm1.9791_g,Genemark1,559490,560150,"scaffold_13:21,941-23,395 (-)",scaffold_13,21941,23395,(-),TCDB:1.C.39.9.1,
0.090086,jgi|Rhives1|8230|augustus_masked-NODE_47581_length_37635_cov_48%252E836590-abinit-gene-0.3-mRNA-1,Rhives1,Rhizopogon vesiculosus Smith,Rhizopogon vesiculosus,augustus_masked-NODE_47581_length_37635_cov_48%252E836590-abinit-gene-0.3-mRNA-1,ExternalModels,8230,8230,"scaffold_4815:11,836-13,624 (+)",scaffold_4815,11836,13624,(+),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.090086,jgi|Rhives1|8231|augustus_masked-NODE_47581_length_37635_cov_48%252E836590-abinit-gene-0.4-mRNA-1,Rhives1,Rhizopogon vesiculosus Smith,Rhizopogon vesiculosus,augustus_masked-NODE_47581_length_37635_cov_48%252E836590-abinit-gene-0.4-mRNA-1,ExternalModels,8231,8231,"scaffold_4815:14,055-15,816 (-)",scaffold_4815,14055,15816,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.09006,jgi|Amamu1|301913|CE100676_4116,Amamu1,Amanita muscaria Koide v1.0,Amanita muscaria,CE100676_4116,,301913,302023,"scaffold_11:366,008-366,931 (-)",scaffold_11,366008,366931,(-),TCDB:1.C.39.9.1,
0.089995,jgi|Rigmic1|896239|fgenesh1_kg.27_#_26_#_GDMN01030837.1,Rigmic1,Rigidoporus microporus ED310 v1.0,Rigidoporus microporus,fgenesh1_kg.27_#_26_#_GDMN01030837.1,fgenesh1_kg,896239,896329,"scaffold_27:52,580-54,337 (-)",scaffold_27,52580,54337,(-),TCDB:1.C.39.9.1,
0.089995,jgi|Rigmic1|949518|gm1.8839_g,Rigmic1,Rigidoporus microporus ED310 v1.0,Rigidoporus microporus,gm1.8839_g,Genemark1,949518,949608,"scaffold_27:49,378-51,152 (-)",scaffold_27,49378,51152,(-),TCDB:1.C.39.9.1 IPRF:ipr020864 PFD:pf01823,
0.089986,jgi|Abobie1|347466|CE347465_1985,Abobie1,Abortiporus biennis ​CIRM-BRFM 1778 v1.0,Abortiporus biennis,CE347465_1985,,347466,347915,"scaffold_3:136,842-138,623 (-)",scaffold_3,136842,138623,(-),TCDB:1.C.39.9.1,
0.089985,jgi|Rhitru1|105319|CE105318_2603,Rhitru1,Rhizopogon truncatus FC74 v1.0,Rhizopogon truncatus,CE105318_2603,,105319,105549,"scaffold_10:833,961-835,961 (-)",scaffold_10,833961,835961,(-),TCDB:1.C.39.9.1,
0.089985,jgi|Rhitru1|833565|fgenesh1_pg.10_#_203,Rhitru1,Rhizopogon truncatus FC74 v1.0,Rhizopogon truncatus,fgenesh1_pg.10_#_203,fgenesh1_pg,833565,833795,"scaffold_10:838,087-839,749 (-)",scaffold_10,838087,839749,(-),TCDB:1.C.39.9.1,
0.089983,jgi|Pipbet1_1|98833|CE98832_63,Pipbet1_1,Fomitopsis betulina CIRM-BRFM 1772 v1.1,Fomitopsis betulina,CE98832_63,,98833,99323,"scaffold_12:448,728-449,657 (-)",scaffold_12,448728,449657,(-),TCDB:1.C.39.9.1,
0.089983,jgi|Pipbet1_1|108404|CE108403_4138,Pipbet1_1,Fomitopsis betulina CIRM-BRFM 1772 v1.1,Fomitopsis betulina,CE108403_4138,,108404,108894,"scaffold_125:25,773-27,072 (-)",scaffold_125,25773,27072,(-),TCDB:1.C.39.9.1,
0.089983,jgi|Pipbet1_1|251540|CE251539_15012,Pipbet1_1,Fomitopsis betulina CIRM-BRFM 1772 v1.1,Fomitopsis betulina,CE251539_15012,,251540,252030,"scaffold_2:928,442-929,546 (-)",scaffold_2,928442,929546,(-),TCDB:1.C.39.9.1,
0.089983,jgi|Pipbet1_1|791495|fgenesh1_pg.2_#_207,Pipbet1_1,Fomitopsis betulina CIRM-BRFM 1772 v1.1,Fomitopsis betulina,fgenesh1_pg.2_#_207,fgenesh1_pg,791495,791985,"scaffold_2:988,321-989,224 (+)",scaffold_2,988321,989224,(+),TCDB:1.C.39.9.1,
0.089983,jgi|Pipbet1_1|814396|fgenesh1_kg.10_#_583_#_TRINITY_DN1650_c0_g3_i1,Pipbet1_1,Fomitopsis betulina CIRM-BRFM 1772 v1.1,Fomitopsis betulina,fgenesh1_kg.10_#_583_#_TRINITY_DN1650_c0_g3_i1,fgenesh1_kg,814396,814886,"scaffold_10:326,889-328,106 (-)",scaffold_10,326889,328106,(-),TCDB:1.C.39.9.1,
0.089983,jgi|Pipbet1_1|950311|estExt_Genemark1.C_120087,Pipbet1_1,Fomitopsis betulina CIRM-BRFM 1772 v1.1,Fomitopsis betulina,estExt_Genemark1.C_120087,estExt_Genemark1,950311,950801,"scaffold_12:281,851-282,774 (-)",scaffold_12,281851,282774,(-),TCDB:1.C.39.9.1,
